Adduct,m/z,CCS(Å2),Charge,Instrument,Type,Approach,Calibrant,DOI,Update date,ID
[M-Cl+O]-,406.7930,176.9,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.aca.2018.02.054,2021-02-24,AllCCS01108351
[M-Cl+O]-,406.7930,180.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.aca.2018.02.054,2021-02-24,AllCCS01108421
[M-Cl+O]-,372.8320,173.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.aca.2018.02.054,2021-02-24,AllCCS01108540
[M-Cl+O]-,406.7930,178.0,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.aca.2018.02.054,2021-02-24,AllCCS01108746
[M-Cl+O]-,304.9099,160.7,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.aca.2018.02.054,2021-02-24,AllCCS01108919
[M-Br+O]-,730.4343,195.7,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.aca.2018.02.054,2021-02-24,AllCCS01114558
[M+H]+,232.1696,156.2,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01114801
[M+H]+,336.1958,190.4,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01125782
[M+Na]+,358.1778,202.5,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01125782
[M-H]-,397.9526,152.0,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.9b05364,2021-02-23,AllCCS01127632
[M+H]+,325.1289,172.4,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01200859
[M-Br+O]-,496.7028,172.0,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.aca.2018.02.054,2021-02-24,AllCCS01212364
[M-Br+O]-,574.6133,184.6,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.aca.2018.02.054,2021-02-24,AllCCS01214246
[M+H]+,208.1332,148.4,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01225570
[M+H]+,433.2850,215.5,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01233599
[M+H]+,376.1463,195.7,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01264917
[M+H]+,308.0507,164.1,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01288689
[M+H]+,322.1802,183.2,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01293499
[M+Na]+,344.1622,201.6,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01293499
[M+H]+,376.2271,203.1,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01293510
[M+Na]+,398.2091,213.2,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01293510
[M+H]+,336.1958,192.0,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01327821
[M+Na]+,358.1778,203.6,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01327821
[M+H]+,382.2166,205.9,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01327917
[M+H]+,336.1361,178.7,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01346721
[M+H]+,194.1176,145.3,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01351204
[M-H2O+H]+,176.1070,136.1,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01351204
[M+H]+,276.1594,167.0,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01365188
[M+Na]+,399.2143,197.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.4155/bio-2017-0245,2021-02-25,AllCCS01365236
[M-H]-,375.2177,198.8,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.4155/bio-2017-0245,2021-03-24,AllCCS01365236
[M+CH3COONa-H]-,425.2309,199.8,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01365241
[M+CH3COONa-H]-,403.2465,196.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01365247
[M+H]+,356.2009,192.5,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01365891
[M+Na]+,378.1829,209.0,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01365891
[M+H]+,182.0976,139.3,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01377350
[M-H2O+H]+,164.0870,130.1,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01377350
[M-CO2-H]-,568.9638,171.5,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.9b05364,2021-02-23,AllCCS01382271
[M-H]-,612.9536,191.4,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.9b05364,2021-02-23,AllCCS01382271
[M+H]+,340.0486,175.7,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS01390498
[M+H]+,340.0486,176.3,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01390498
[M-H]-,338.0340,177.8,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01390498
[M+CH3COONa-H]-,425.2309,203.2,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01396332
[M-H]-,343.2278,187.4,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01396332
[M-H]-,376.9524,146.7,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.9b05364,2021-02-23,AllCCS01396592
[M+CH3COONa-H]-,425.2309,203.2,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01397187
[M-H]-,343.2278,187.4,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01397187
[M+H]+,416.0518,179.1,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01399262
[M+H]+,207.0798,145.4,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS01404957
[M+H]+,367.0986,189.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b02711,2021-02-24,AllCCS01419107
[M+Na]+,389.0806,195.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b02711,2021-02-24,AllCCS01419107
[M+Na]+,389.0806,195.9,1,Waters Vion IMS QTOF,TWIMS,Empirical method,Modified PolyAla mix,https://doi.org/10.1021/acs.analchem.8b02711,2021-02-24,AllCCS01419107
[M+H]+,263.0713,162.3,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla mix,https://doi.org/10.1021/acs.analchem.5b01831,2021-02-25,AllCCS01420247
[M-H2O+H]+,245.0607,160.8,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01420247
[M+H]+,291.1026,165.0,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS01420249
[M+H]+,291.1026,167.8,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01420249
[M+H]+,299.1754,165.5,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS01420256
[M+H]+,299.1754,167.2,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01420256
[M-H]-,297.1608,174.0,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01420256
[M+H]+,292.0266,158.2,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01420257
[M+Na]+,314.0086,159.1,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01420257
[M+H]+,332.0700,181.3,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,MajorMix,https://doi.org/10.1016/j.aca.2018.09.065,2021-02-27,AllCCS01420262
[M+Na]+,354.0520,196.9,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,MajorMix,https://doi.org/10.1016/j.aca.2018.09.065,2021-02-27,AllCCS01420262
[M+H]+,222.1125,151.2,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01420301
[M-H2O+H]+,204.1019,141.6,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01420301
[M+H]+,475.0878,208.6,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS01420570
[M+H]+,356.2009,195.5,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01421229
[M+Na]+,378.1829,211.3,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01421229
[M+H]+,426.9539,176.6,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01422055
[M+H]+,202.0434,136.2,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS01433274
[M+H]+,372.1958,198.8,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS01461842
[2M+Na-2H]-,693.4347,266.4,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01463131
[2M-H]-,671.4528,263.5,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01463131
[M+CH3COONa-H]-,417.2258,203.2,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04615,2021-02-26,AllCCS01463131
[M+H]+,336.1029,179.5,1,Waters Vion IMS QTOF,TWIMS,Empirical method,MajorMix,https://doi.org/10.1021/acs.analchem.7b00741,2021-02-25,AllCCS01469944
[M+Na]+,302.1364,173.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1007/s00216-016-9820-5,2021-02-25,AllCCS01471131
[M+H]+,291.0895,176.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b02711,2021-02-24,AllCCS01503949
